"SECONDS";"PID";"VALUE";"UNITS"
"33169.313139";"Моментальная мощность двигателя (от расхода топлива)";"11.5495694282975";"hp"
"33169.313139";"Средний расход топлива (л/100 км)";"12.8870661093828";"L/100km"
"33169.313139";"Средний расход топлива (л/100 км) (общий)";"16.5230978470586";"L/100km"
"33169.313139";"Средний расход топлива (л/100 км) 10 sec";"13.0291375842642";"L/100km"
"33169.313139";"Стоимость топлива";"17.5651819349982";"₽"
"33169.313139";"Стоимость топлива (общий)";"96.5";"₽"
"33169.428139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33169.428139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33169.664139";"Мгновенный расход топлива (л/100 км)";"6.15040536762651";"L/100km"
"33169.664139";"Пройденный путь";"2.8751024";"km"
"33169.664139";"Пройденный путь (общий)";"13.7741821026389";"km"
"33169.664139";"Скорость автомобиля";"48";"km/h"
"33169.664139";"Средняя скорость";"19.6744922904603";"km/h"
"33169.664139";"Ускорение";"-0.0245282662541001";"g"
"33169.724139";"Power from MAF";"8.916";"hp"
"33169.724139";"Использовано топлива";"0.370077676395397";"L"
"33169.724139";"Использовано топлива (общий)";"2.27527891226149";"L"
"33169.724139";"Массовый расход воздуха";"7.43";"g/sec"
"33169.724139";"Мгновенный расход топлива (л/ч)";"2.49259155717081";"L/h"
"33169.724139";"Моментальная мощность двигателя (от расхода топлива)";"9.751511460483";"hp"
"33169.724139";"Средний расход топлива (л/100 км)";"12.8718085448156";"L/100km"
"33169.724139";"Средний расход топлива (л/100 км) (общий)";"16.5184320586671";"L/100km"
"33169.724139";"Средний расход топлива (л/100 км) 10 sec";"13.0221647649679";"L/100km"
"33169.724139";"Стоимость топлива";"17.5786896287814";"₽"
"33169.724139";"Стоимость топлива (общий)";"96.5";"₽"
"33169.847139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33169.847139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"33170.073139";"Мгновенный расход топлива (л/100 км)";"5.1928990774392";"L/100km"
"33170.073139";"Пройденный путь";"2.880550424";"km"
"33170.073139";"Пройденный путь (общий)";"13.7796301266389";"km"
"33170.073139";"Скорость автомобиля";"48";"km/h"
"33170.073139";"Средняя скорость";"19.6964753241818";"km/h"
"33170.073139";"Ускорение";"-0.0216541176918691";"g"
"33170.129139";"Power from MAF";"8.916";"hp"
"33170.129139";"Использовано топлива";"0.370358447516728";"L"
"33170.129139";"Использовано топлива (общий)";"2.27555968338282";"L"
"33170.129139";"Массовый расход воздуха";"7.43";"g/sec"
"33170.129139";"Мгновенный расход топлива (л/ч)";"2.49259155717081";"L/h"
"33170.129139";"Моментальная мощность двигателя (от расхода топлива)";"9.751511460483";"hp"
"33170.129139";"Средний расход топлива (л/100 км)";"12.8572110535194";"L/100km"
"33170.129139";"Средний расход топлива (л/100 км) (общий)";"16.5139387811556";"L/100km"
"33170.129139";"Средний расход топлива (л/100 км) 10 sec";"13.0118604452036";"L/100km"
"33170.129139";"Стоимость топлива";"17.5920262570446";"₽"
"33170.129139";"Стоимость топлива (общий)";"96.5";"₽"
"33170.198139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33170.198139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"33170.270139";"Мгновенный расход топлива (л/100 км)";"5.1928990774392";"L/100km"
"33170.270139";"Пройденный путь";"2.88318936133333";"km"
"33170.270139";"Пройденный путь (общий)";"13.7822690639722";"km"
"33170.270139";"Скорость автомобиля";"48";"km/h"
"33170.270139";"Средняя скорость";"19.7071112603058";"km/h"
"33170.270139";"Ускорение";"-0.0220647187916734";"g"
"33170.329139";"Power from MAF";"8.916";"hp"
"33170.329139";"Использовано топлива";"0.370496798464915";"L"
"33170.329139";"Использовано топлива (общий)";"2.275698034331";"L"
"33170.329139";"Массовый расход воздуха";"7.43";"g/sec"
"33170.329139";"Мгновенный расход топлива (л/ч)";"2.49259155717081";"L/h"
"33170.329139";"Моментальная мощность двигателя (от расхода топлива)";"9.751511460483";"hp"
"33170.329139";"Средний расход топлива (л/100 км)";"12.8502415912626";"L/100km"
"33170.329139";"Средний расход топлива (л/100 км) (общий)";"16.5117806347275";"L/100km"
"33170.329139";"Средний расход топлива (л/100 км) 10 sec";"13.0041217951601";"L/100km"
"33170.329139";"Стоимость топлива";"17.5985979270835";"₽"
"33170.329139";"Стоимость топлива (общий)";"96.5";"₽"
"33170.443139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33170.443139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"33170.679139";"Мгновенный расход топлива (л/100 км)";"5.30338629185279";"L/100km"
"33170.679139";"Пройденный путь";"2.88852595413889";"km"
"33170.679139";"Пройденный путь (общий)";"13.7876056567778";"km"
"33170.679139";"Скорость автомобиля";"47";"km/h"
"33170.679139";"Средняя скорость";"19.7282767893608";"km/h"
"33170.679139";"Ускорение";"-0.0394471613299157";"g"
"33170.793139";"Power from MAF";"7.992";"hp"
"33170.793139";"Использовано топлива";"0.370784515740286";"L"
"33170.793139";"Использовано топлива (общий)";"2.27598575160637";"L"
"33170.793139";"Массовый расход воздуха";"6.66";"g/sec"
"33170.793139";"Мгновенный расход топлива (л/ч)";"2.2342745317305";"L/h"
"33170.793139";"Моментальная мощность двигателя (от расхода топлива)";"8.74092413550697";"hp"
"33170.793139";"Средний расход топлива (л/100 км)";"12.8364612825791";"L/100km"
"33170.793139";"Средний расход топлива (л/100 км) (общий)";"16.5074764122481";"L/100km"
"33170.793139";"Средний расход топлива (л/100 км) 10 sec";"12.9960524347751";"L/100km"
"33170.793139";"Стоимость топлива";"17.6122644976636";"₽"
"33170.793139";"Стоимость топлива (общий)";"96.5";"₽"
"33170.917139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33170.917139";"Положение дроссельной заслонки";"7.05882352941176";"%"
"33171.044139";"Мгновенный расход топлива (л/100 км)";"4.7537755994266";"L/100km"
"33171.044139";"Пройденный путь";"2.89328643922222";"km"
"33171.044139";"Пройденный путь (общий)";"13.7923661418611";"km"
"33171.044139";"Скорость автомобиля";"47";"km/h"
"33171.044139";"Средняя скорость";"19.7471296131592";"km/h"
"33171.044139";"Ускорение";"-0.0205270452369736";"g"
"33171.104139";"Power from MAF";"7.992";"hp"
"33171.104139";"Использовано топлива";"0.370977361312553";"L"
"33171.104139";"Использовано топлива (общий)";"2.27617859717864";"L"
"33171.104139";"Массовый расход воздуха";"6.66";"g/sec"
"33171.104139";"Мгновенный расход топлива (л/ч)";"2.2342745317305";"L/h"
"33171.104139";"Моментальная мощность двигателя (от расхода топлива)";"8.74092413550697";"hp"
"33171.104139";"Средний расход топлива (л/100 км)";"12.8220060165311";"L/100km"
"33171.104139";"Средний расход топлива (л/100 км) (общий)";"16.5031770021695";"L/100km"
"33171.104139";"Средний расход топлива (л/100 км) 10 sec";"12.9876355521408";"L/100km"
