time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 1 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 1 Блок 1 Напряжение (V)","Датчик кислорода 2 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 2 Блок 1 Напряжение (V)","Дистанция, пройденная с зажженной лампой «проверь двигатель» (km)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (общий) (L)","Кратковременная коррекция - Блок 1 (%)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Температура всасываемого воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
20:45:49.619,,7.452,,,,,,,,0.164021568207157,0.164021568207157,,6.21,,2.0833100363433,8.15032115337812,,,,,,,,,28.649390436603,28.649390436603,29.1533782305565,,7.79102448983995,0,,,,,
20:45:49.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:49.839,,,,,,,,,,,,,,10.9647896649648,,,,,,0.575900375138889,0.575900375138889,,,19,,,,4.0840463557437,,,,,,0.0272449051615823,
20:45:49.882,,,,,,,,,,,,,,,,,,1350,,,,,,,,,,,,,,,,,
20:45:50.081,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:45:50.141,,8.208,,,,,,,,0.164354511182835,0.164354511182835,,6.84,,2.29466032988538,8.97716532835851,,,,,,,,,28.5387053521536,28.5387053521536,29.1208269460028,,7.80683928118465,0,,,,,
20:45:50.265,,,,,,,,,,,,,,11.4733016494269,,,,,,0.578266728472222,0.578266728472222,,,20,,,,4.09738786809855,,,,,,0.0288140590032335,
20:45:50.372,,,,,,,,,,,,,,,,,,1350,,,,,,,,,,,,,,,,,
20:45:50.495,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:45:50.554,,8.208,,,,,,,,0.16461794545513,0.16461794545513,,6.84,,2.29466032988538,8.97716532835851,,,,,,,,,28.4674765726276,28.4674765726276,29.0897150234611,,7.81935240911867,0,,,,,
20:45:50.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:50.738,,,,,,,,,,,,,,11.4733016494269,,,,,,0.580900364583333,0.580900364583333,,,20,,,,4.11221563382293,,,,,,0.0290516411613703,
20:45:50.857,,,,,,,,,,,,,,,,,,1350,,,,,,,,,,,,,,,,,
20:45:51.091,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:45:51.139,,7.932,,,,,,,,0.164978233080421,0.164978233080421,,6.61,,2.2175006989097,8.6753015819371,,,,,,,,,28.4004354513973,28.4004354513973,29.0375680406942,,7.83646607132,0,,,,,
20:45:51.280,,,,,,,,,,,,,,10.5595271376652,,,,,,0.584054435666667,0.584054435666667,,,21,,,,4.130150733334,,,,,,0.027208295435316,
20:45:51.398,,,,,,,,,,,,,,,,,,1407,,,,,,,,,,,,,,,,,
20:45:51.515,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:45:51.585,,7.932,,,,,,,,0.165253011353275,0.165253011353275,,6.61,,2.2175006989097,8.6753015819371,,,,,,,,,28.294111175553,28.294111175553,28.9834599571136,,7.84951803928059,0,,,,,
20:45:51.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:51.722,,,,,,,,,,,,,,10.5595271376652,,,,,,0.58663378225,0.58663378225,,,21,,,,4.14479034908479,,,,,,0.0300860722664973,
20:45:51.776,,,,,,,,,,,,,,,,,,1407,,,,,,,,,,,,,,,,,
20:45:51.953,1,,,,,,,,,,,,,,,,,,8.62745098039216,,,,,,,,,,,,,,,,
20:45:52.066,,6.204,,,,,,,,0.165484693742801,0.165484693742801,,5.17,,1.73441431367067,6.78537203912478,,,,,,,,,28.2091994613904,28.2091994613904,28.9224090995892,,7.86052295278306,0,,,,,
20:45:52.188,,,,,,,,,,,,,,8.25911577938416,,,,,,0.589353979916667,0.589353979916667,,,21,,,,4.16020310163175,,,,,,0.0147252205046556,
20:45:52.304,,,,,,,,,,,,,,,,,,1437,,,,,,,,,,,,,,,,,
20:45:52.432,1,,,,,,,,,,,,,,,,,,8.62745098039216,,,,,,,,,,,,,,,,
20:45:52.512,,6.204,,,,,,,,0.16569949618591,0.16569949618591,,5.17,,1.73441431367067,6.78537203912478,,,,,,,,,28.1154453575319,28.1154453575319,28.8561709174268,,7.87072606883072,0,,,,,
20:45:52.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:52.692,,,,,,,,,,,,,,8.25911577938416,,,,,,0.59229097925,0.59229097925,,,21,,,,4.17681087807604,,,,,,0.0144959144998232,
20:45:52.810,,,,,,,,,,,,,,,,,,1437,,,,,,,,,,,,,,,,,
20:45:53.044,1,,,,,,,,,,,,,,,,,,5.49019607843137,,,,,,,,,,,,,,,,
20:45:53.114,,6.372,,,,,,,,0.165997444882863,0.165997444882863,,5.31,,1.78138104556891,6.96911518912042,,,,,,,,,28.0263334574266,28.0263334574266,28.7848541511777,,7.88487863193598,0,,,,,
20:45:53.234,,,,,,,,,,,,,,8.48276688366149,,,,,,0.595454779166667,0.595454779166667,,,21,,,,4.19466246992557,,,,,,0,
20:45:53.343,,,,,,,,,,,,,,,,,,1413,,,,,,,,,,,,,,,,,
20:45:53.522,1,,,,,,,,,,,,,,,,,,5.49019607843137,,,,,,,,,,,,,,,,
20:45:53.593,,6.372,,,,,,,,0.166234429475259,0.166234429475259,,5.31,,1.78138104556891,6.96911518912042,,,,,,,,,27.9172214736276,27.9172214736276,28.7435383093896,,7.89613540007478,0,,,,,
20:45:53.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:53.706,,,,,,,,,,,,,,8.48276688366149,,,,,,0.598209061,0.598209061,,,21,,,,4.21017438918557,,,,,,0,
20:45:53.781,,,,,,,,,,,,,,,,,,1413,,,,,,,,,,,,,,,,,
20:45:53.906,1,,,,,,,,,,,,,,,,,,5.49019607843137,,,,,,,,,,,,,,,,
20:45:54.019,,5.328,,,,,,,,0.166411252899357,0.166411252899357,,4.44,,1.489516354487,5.82728275700465,,,,,,,,,27.8182434450549,27.8182434450549,28.6676110990168,,7.90453451271946,0,,,,,
20:45:54.143,,,,,,,,,,,,,,7.447581772435,,,,,,0.600636087666667,0.600636087666667,,,20,,,,4.22365343687092,,,,,,-0.0144880974233734,
20:45:54.259,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,,,,,
20:45:54.485,1,,,,,,,,,,,,,,,,,,5.49019607843137,,,,,,,,,,,,,,,,
20:45:54.544,,5.328,,,,,,,,0.166627855140341,0.166627855140341,,4.44,,1.489516354487,5.82728275700465,,,,,,,,,27.7418987240097,27.7418987240097,28.5899083306958,,7.9148231191662,0,,,,,
20:45:54.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:54.785,,,,,,,,,,,,,,7.447581772435,,,,,,0.604199729888889,0.604199729888889,,,20,,,,4.24339381545122,,,,,,-0.0135324965186316,
20:45:54.902,,,,,,,,,,,,,,,,,,1377,,,,,,,,,,,,,,,,,
20:45:55.018,1,,,,,,,,,,,,,,,,,,7.84313725490196,,,,,,,,,,,,,,,,
20:45:55.076,,8.208,,,,,,,,0.166966747787811,0.166966747787811,,6.84,,2.29466032988538,8.97716532835851,,,,,,,,,27.6343631961762,27.6343631961762,28.5093420647186,,7.93092051992102,0,,,,,
20:45:55.196,,,,,,,,,,,,,,11.4733016494269,,,,,,0.606486746555556,0.606486746555556,,,20,,,,4.25603920301897,,,,,,-0.0144346619417693,
20:45:55.314,,,,,,,,,,,,,,,,,,1377,,,,,,,,,,,,,,,,,
20:45:55.495,1,,,,,,,,,,,,,,,,,,7.84313725490196,,,,,,,,,,,,,,,,
20:45:55.619,,8.208,,,,,,,,0.167313171191781,0.167313171191781,,6.84,,2.29466032988538,8.97716532835851,,,,,,,,,27.5872757553251,27.5872757553251,28.4272565919729,,7.94737563160959,0,,,,,
20:45:55.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:55.841,,,,,,,,,,,,,,11.4733016494269,,,,,,0.610067862111111,0.610067862111111,,,20,,,,4.27579298852668,,,,,,-0.0132679567336576,
20:45:55.960,,,,,,,,,,,,,,,,,,1498,,,,,,,,,,,,,,,,,
20:45:56.138,1,,,,,,,,,,,,,,,,,,10.1960784313725,,,,,,,,,,,,,,,,
20:45:56.208,,12.516,,,,,,,,0.167885791410307,0.167885791410307,,10.43,,3.49902152641879,13.6888646746753,,,,,,,,,27.5191993935471,27.5191993935471,28.3461875394394,,7.97457509198956,0,,,,,
20:45:56.248,,,,,,,,,,,,,,15.9046433019036,,,,,,0.612553973333334,0.612553973333334,,,22,,,,4.28982417877529,,,,,,0.0269208151051247,
20:45:56.333,,,,,,,,,,,,,,,,,,1498,,,,,,,,,,,,,,,,,
20:45:56.519,1,,,,,,,,,,,,,,,,,,10.1960784313725,,,,,,,,,,,,,,,,
20:45:56.577,,12.516,,,,,,,,0.168244608486628,0.168244608486628,,10.43,,3.49902152641879,13.6888646746753,,,,,,,,,27.4660872038902,27.4660872038902,28.2674120436192,,7.99161890311481,0,,,,,
20:45:56.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:56.824,,,,,,,,,,,,,,15.9046433019036,,,,,,0.616073720944445,0.616073720944445,,,22,,,,4.30964250520051,,,,,,0.0277864242942562,
20:45:56.933,,,,,,,,,,,,,,,,,,1315,,,,,,,,,,,,,,,,,
20:45:57.122,1,,,,,,,,,,,,,,,,,,3.92156862745098,,,,,,,,,,,,,,,,
20:45:57.193,,6.144,,,,,,,,0.168538411272575,0.168538411272575,,5.12,,1.71764048084987,6.71974948555491,,,,,,,,,27.3568577173206,27.3568577173206,28.1500951241419,,8.0055745354473,0,,,,,
20:45:57.312,,,,,,,,,,,,,,7.46800209065163,,,,,,0.619191210583334,0.619191210583334,,,23,,,,4.32734784858195,,,,,,0.0401700408167897,
20:45:57.432,,,,,,,,,,,,,,,,,,1315,,,,,,,,,,,,,,,,,
20:45:57.526,1,,,,,,,,,,,,,,,,,,3.92156862745098,,,,,,,,,,,,,,,,
20:45:57.565,,6.144,,,,,,,,0.168715443658,0.168715443658,,5.12,,1.71764048084987,6.71974948555491,,,,,,,,,27.2477129478397,27.2477129478397,28.067128003833,,8.01398357375501,0,,,,,
20:45:57.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:57.791,,,,,,,,,,,,,,7.46800209065163,,,,,,0.622254095666667,0.622254095666667,,,23,,,,4.34471376674337,,,,,,0.0435657303143419,
20:45:57.909,,,,,,,,,,,,,,,,,,1094,,,,,,,,,,,,,,,,,
20:45:58.385,1,,,,,,,,,,,,,,,,,,14.5098039215686,,,,,,,,,,,,,,,,
20:45:58.467,,14.58,,,,,,,,0.169737360785481,0.169737360785481,,12.15,,4.07604137545429,15.9462805174789,,,,,,,,,27.2778213863951,27.2778213863951,27.987447605558,,8.06252463731036,0,,,,,
20:45:58.582,,,,,,,,,,,,,,17.7219190237143,,,,,,0.6273071535,0.6273071535,,,23,,,,4.37328461608543,,,,,,0.0121340232690659,
20:45:58.710,,,,,,,,,,,,,,,,,,1094,,,,,,,,,,,,,,,,,
20:45:58.825,1,,,,,,,,,,,,,,,,,,14.5098039215686,,,,,,,,,,,,,,,,
20:45:58.884,,18.408,,,,,,,,0.170333065119467,0.170333065119467,,15.34,,5.1462119094213,20.1329994352368,,,,,,,,,27.1530563885825,27.1530563885825,27.9062528119373,,8.09082059317468,0,,,,,
20:45:58.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:45:59.110,,,,,,,,,,,,,,19.7931227285435,,,,,,0.631119449,0.631119449,,,26,,,,4.39536428670436,,,,,,0.0495609383787952,
20:45:59.228,,,,,,,,,,,,,,,,,,1197,,,,,,,,,,,,,,,,,
20:45:59.355,1,,,,,,,,,,,,,,,,,,16.4705882352941,,,,,,,,,,,,,,,,
20:45:59.433,,18.408,,,,,,,,0.171116453231292,0.171116453231292,,15.34,,5.1462119094213,20.1329994352368,,,,,,,,,27.113164315,27.113164315,27.8266999605726,,8.12803152848639,0,,,,,
20:45:59.542,,,,,,,,,,,,,,19.7931227285435,,,,,,0.634236602722222,0.634236602722222,,,26,,,,4.41339947928966,,,,,,0.0380985962460798,
20:45:59.601,,,,,,,,,,,,,,,,,,1197,,,,,,,,,,,,,,,,,
20:45:59.791,1,,,,,,,,,,,,,,,,,,16.4705882352941,,,,,,,,,,,,,,,,
20:45:59.907,,17.244,,,,,,,,0.171753132612618,0.171753132612618,,14.37,,4.82079955269779,18.8599218959813,,,,,,,,,27.0802933598332,27.0802933598332,27.7482451067341,,8.15827379909934,8.13,,,,,
20:45:59.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:00.069,,,,,,,,,,,,,,17.217141259635,,,,,,0.638355247166667,0.638355247166667,,,28,,,,4.43751009398722,,,,,,0.0621675496048511,
20:46:00.105,,,,,,,,,,,,,,,,,,1312,,,,,,,,,,,,,,,,,
20:46:00.203,1,,,,,,,,,,,,,,,,,,14.1176470588235,,,,,,,,,,,,,,,,
20:46:00.275,,17.244,,,,,,,,0.172246225550554,0.172246225550554,,14.37,,4.82079955269779,18.8599218959813,,,,,,,,,26.9828165923391,26.9828165923391,27.6704506687434,,8.18169571365134,8.13,,,,,
20:46:00.395,,,,,,,,,,,,,,17.217141259635,,,,,,0.640875233944445,0.640875233944445,,,28,,,,4.45223872812868,,,,,,0.078142781988051,
20:46:00.461,,,,,,,,,,,,,,,,,,1312,,,,,,,,,,,,,,,,,
20:46:00.579,1,,,,,,,,,,,,,,,,,,14.1176470588235,,,,,,,,,,,,,,,,
20:46:00.651,,17.244,,,,,,,,0.172749059985276,0.172749059985276,,14.37,,4.82079955269779,18.8599218959813,,,,,,,,,26.955177987148,26.955177987148,27.5948357394694,,8.20558034930062,8.13,,,,,
20:46:00.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:00.891,,,,,,,,,,,,,,17.217141259635,,,,,,0.644737488611111,0.644737488611111,,,28,,,,4.47478632017022,,,,,,0.0317945559499218,
20:46:01.003,,,,,,,,,,,,,,,,,,1390,,,,,,,,,,,,,,,,,
20:46:01.165,1,,,,,,,,,,,,,,,,,,9.80392156862745,,,,,,,,,,,,,,,,
20:46:01.235,,13.788,,,,,,,,0.173374976851924,0.173374976851924,,11.49,,3.85462678221974,15.0800628103566,,,,,,,,,26.8907857716491,26.8907857716491,27.519353255482,,8.2353114004664,8.13,,,,,
20:46:01.342,,,,,,,,,,,,,,12.8487559407325,,,,,,0.648493017777778,0.648493017777778,,,30,,,,4.49694526727439,,,,,,0.0629541539035078,
20:46:01.407,,,,,,,,,,,,,,,,,,1390,,,,,,,,,,,,,,,,,
20:46:01.546,1,,,,,,,,,,,,,,,,,,9.80392156862745,,,,,,,,,,,,,,,,
20:46:01.669,,13.788,,,,,,,,0.173839395563694,0.173839395563694,,11.49,,3.85462678221974,15.0800628103566,,,,,,,,,26.8066718990125,26.8066718990125,27.444981291655,,8.25737128927546,8.13,,,,,
20:46:01.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:01.839,,,,,,,,,,,,,,12.8487559407325,,,,,,0.652630859444445,0.652630859444445,,,30,,,,4.52131792180685,,,,,,0.0320060935022935,
20:46:01.899,,,,,,,,,,,,,,,,,,1386,,,,,,,,,,,,,,,,,
20:46:02.030,1,,,,,,,,,,,,,,,,,,7.84313725490196,,,,,,,,,,,,,,,,
20:46:02.097,,9.264,,,,,,,,0.174146864293542,0.174146864293542,,7.72,,2.58987978753145,10.1321222711883,,,,,,,,,26.6838231403562,26.6838231403562,27.3687124756033,,8.27197605394325,8.13,,,,,
20:46:02.207,,,,,,,,,,,,,,8.63293262510484,,,,,,0.655699115277778,0.655699115277778,,,30,,,,4.53935922356664,,,,,,0.0312487782534224,
20:46:02.322,,,,,,,,,,,,,,,,,,1386,,,,,,,,,,,,,,,,,
20:46:02.437,1,,,,,,,,,,,,,,,,,,7.84313725490196,,,,,,,,,,,,,,,,
20:46:02.494,,9.264,,,,,,,,0.174433074858447,0.174433074858447,,7.72,,2.58987978753145,10.1321222711883,,,,,,,,,26.6026094582347,26.6026094582347,27.3322313795381,,8.28557105577625,8.13,,,,,
20:46:02.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:02.656,,,,,,,,,,,,,,8.63293262510484,,,,,,0.659431952777778,0.659431952777778,,,30,,,,4.56127267025986,,,,,,0.0321135357398674,
20:46:02.693,,,,,,,,,,,,,,,,,,1386,,,,,,,,,,,,,,,,,
20:46:02.883,1,,,,,,,,,,,,,,,,,,7.84313725490196,,,,,,,,,,,,,,,,
20:46:02.940,,9.54,,,,,,,,0.174762578095797,0.174762578095797,,7.95,,2.66703941850713,10.4339860176097,,,,,,,,,26.501988167184,26.501988167184,27.2554000847596,,8.30122245955037,8.13,,,,,
20:46:03.066,,,,,,,,,,,,,,8.89013139502377,,,,,,0.662858204444445,0.662858204444445,,,30,,,,4.58135013187768,,,,,,0,
20:46:03.180,,,,,,,,,,,,,,,,,,1398,,,,,,,,,,,,,,,,,
20:46:03.397,1,,,,,,,,,,,,,,,,,,4.70588235294118,,,,,,,,,,,,,,,,
20:46:03.454,,9.54,,,,,,,,0.175144261366695,0.175144261366695,,7.95,,2.66703941850713,10.4339860176097,,,,,,,,,26.4225833205892,26.4225833205892,27.1790310306245,,8.31935241491799,8.13,,,,,
20:46:03.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:03.686,,,,,,,,,,,,,,8.89013139502377,,,,,,0.668019707777778,0.668019707777778,,,30,,,,4.61154015340517,,,,,,0,
20:46:03.796,,,,,,,,,,,,,,,,,,1398,,,,,,,,,,,,,,,,,
20:46:03.961,1,,,,,,,,,,,,,,,,,,5.49019607843137,,,,,,,,,,,,,,,,
20:46:04.068,,5.52,,,,,,,,0.175407149201938,0.175407149201938,,4.6,,1.54319261951356,6.03727492842823,,,,,,,,,26.2577805953427,26.2577805953427,27.0640983659887,,8.33183958709207,8.13,,,,,
20:46:04.189,,,,,,,,,,,,,,5.51140221254843,,,,,,0.671934901888889,0.671934901888889,,,28,,,,4.63409575031898,,,,,,-0.0285867359860844,
20:46:04.315,,,,,,,,,,,,,,,,,,1329,,,,,,,,,,,,,,,,,
20:46:04.499,1,,,,,,,,,,,,,,,,,,5.49019607843137,,,,,,,,,,,,,,,,
20:46:04.630,,5.52,,,,,,,,0.175647927116392,0.175647927116392,,4.6,,1.54319261951356,6.03727492842823,,,,,,,,,26.1406166910849,26.1406166910849,26.9840342643425,,8.34327653802861,8.13,,,,,
20:46:04.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:04.970,,,,,,,,,,,,,,5.51140221254843,,,,,,0.678030500333333,0.678030500333333,,,28,,,,4.66908836062706,,,,,,-0.0244741471666456,
20:46:05.059,,,,,,,,,,,,,,,,,,1312,,,,,,,,,,,,,,,,,
20:46:05.352,1,,,,,,,,,,,,,,,,,,9.01960784313725,,,,,,,,,,,,,,,,
20:46:05.469,,10.02,,,,,,,,0.1763378521108,0.1763378521108,,8.35,,2.80123008107353,10.9589664461686,,,,,,,,,26.0073627991822,26.0073627991822,26.9026842444928,,8.37604797526302,8.13,,,,,
20:46:05.605,,,,,,,,,,,,,,10.0043931466912,,,,,,0.682945449222222,0.682945449222222,,,28,,,,4.69728005428414,,,,,,-0.0223196367488595,
20:46:05.711,,,,,,,,,,,,,,,,,,1312,,,,,,,,,,,,,,,,,
20:46:05.834,1,,,,,,,,,,,,,,,,,,9.01960784313725,,,,,,,,,,,,,,,,
20:46:05.889,,16.56,,,,,,,,0.176816140100736,0.176816140100736,,13.8,,4.62957785854068,18.1118247852847,,,,,,,,,25.8902289051204,25.8902289051204,26.8178319019826,,8.39876665478497,8.13,,,,,
20:46:05.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:06.059,,,,,,,,,,,,,,15.9640615811747,,,,,,0.686758421583333,0.686758421583333,,,29,,,,4.71918800699512,,,,,,,
20:46:06.177,,,,,,,,,,,,,,,,,,1362,,,,,,,,,,,,,,,,,
20:46:06.303,1,,,,,,,,,,,,,,,,,,12.9411764705882,,,,,,,,,,,,,,,,
20:46:06.385,,16.56,,,,,,,,0.177455570192992,0.177455570192992,,13.8,,4.62957785854068,18.1118247852847,,,,,,,,,25.8395914219538,25.8395914219538,26.7338515034029,,8.42913958416713,8.13,,,,,
20:46:06.508,,,,,,,,,,,,,,15.9640615811747,,,,,,0.690235144583333,0.690235144583333,,,29,,,,4.7392347975865,,,,,,0.0122176612858762,
20:46:06.638,,,,,,,,,,,,,,,,,,1362,,,,,,,,,,,,,,,,,
20:46:06.762,1,,,,,,,,,,,,,,,,,,12.9411764705882,,,,,,,,,,,,,,,,
20:46:06.873,,16.56,,,,,,,,0.178081888806355,0.178081888806355,,13.8,,4.62957785854068,18.1118247852847,,,,,,,,,25.800176969235,25.800176969235,26.6505559916701,,8.45888971830188,8.13,,,,,
20:46:07.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:07.108,,,,,,,,,,,,,,14.9341221243248,,,,,,0.695409888472222,0.695409888472222,,,31,,,,4.76930267562315,,,,,,0.0397484500252375,
20:46:07.216,,,,,,,,,,,,,,,,,,1466,,,,,,,,,,,,,,,,,
20:46:07.361,1,,,,,,,,,,,,,,,,,,15.6862745098039,,,,,,,,,,,,,,,,
20:46:07.473,,19.656,,,,,,,,0.178997871197745,0.178997871197745,,16.38,,5.49510763209393,21.4979485494901,,,,,,,,,25.7399088170853,25.7399088170853,26.5697085466584,,8.50239888189288,8.13,,,,,
20:46:07.589,,,,,,,,,,,,,,17.7261536519159,,,,,,0.699534367861111,0.699534367861111,,,31,,,,4.79320073075952,,,,,,0.0428114749561735,
20:46:07.654,,,,,,,,,,,,,,,,,,1466,,,,,,,,,,,,,,,,,
20:46:07.854,1,,,,,,,,,,,,,,,,,,15.6862745098039,,,,,,,,,,,,,,,,
20:46:07.916,,20.928,,,,,,,,0.17971846791231,0.17971846791231,,17.44,,5.85071288789489,22.8891466851714,,,,,,,,,25.6911563132796,25.6911563132796,26.4918807149304,,8.53662722583473,8.13,,,,,
20:46:08.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:08.092,,,,,,,,,,,,,,17.7294329936209,,,,,,0.704133422944444,0.704133422944445,,,33,,,,4.82012597120989,,,,,,0.0557445061990999,
20:46:08.138,,,,,,,,,,,,,,,,,,1569,,,,,,,,,,,,,,,,,
20:46:08.276,1,,,,,,,,,,,,,,,,,,16.4705882352941,,,,,,,,,,,,,,,,
20:46:08.393,,20.928,,,,,,,,0.180492961393999,0.180492961393999,,17.44,,5.85071288789489,22.8891466851714,,,,,,,,,25.6333466801276,25.6333466801276,26.4509981418445,,8.57341566621494,8.13,,,,,
20:46:08.503,,,,,,,,,,,,,,17.7294329936209,,,,,,0.707902831444444,0.707902831444445,,,33,,,,4.84214277303499,,,,,,0.0567823945511779,
20:46:08.622,,,,,,,,,,,,,,,,,,1569,,,,,,,,,,,,,,,,,
20:46:08.797,1,,,,,,,,,,,,,,,,,,16.4705882352941,,,,,,,,,,,,,,,,
20:46:08.905,,6.852,,,,,,,,0.180765257517846,0.180765257517845,,5.71,,1.91557170813531,7.4940956176794,,,,,,,,,25.5353205960487,25.5353205960487,26.3287701899903,,8.58634973209766,8.13,,,,,
20:46:09.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
20:46:09.065,,,,,,,,,,,,,,5.80476275192518,,,,,,0.713059722194444,0.713059722194445,,,33,,,,4.87220561838428,,,,,,0.0289485890027955,
20:46:09.117,,,,,,,,,,,,,,,,,,1281,,,,,,,,,,,,,,,,,
20:46:09.309,-1,,,,,,,,,,,,,,,,,,3.92156862745098,,,,,,,,,,,,,,,,
20:46:09.435,,6.852,,,,,,,,0.181047680471158,0.181047680471158,,5.71,,1.91557170813531,7.4940956176794,,,,,,,,,25.3902548182056,25.3902548182056,26.2426247151506,,8.59976482238002,8.13,,,,,
20:46:09.597,,,,,,,,,,,,,,5.80476275192518,,,,,,0.717936420944444,0.717936420944445,,,33,,,,4.90058177266001,,,,,,0.0282126702113282,
20:46:09.728,,,,,,,,,,,,,,,,,,1281,,,,,,,,,,,,,,,,,
20:46:09.948,-1,,,,,,,,,,,,,,,,,,4.31372549019608,,,,,,,,,,,,,,,,
20:46:10.058,,3.66,,,,,,,,0.181224527491939,0.181224527491939,,3.05,,1.02320380206877,4.0029757677622,,,,,,,,,25.2424201092262,25.2424201092262,26.1507310526202,,8.60816505586711,8.13,,,,,
20:46:10.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,
20:46:10.295,,,,,,,,,,,,,,3.93539923872605,,,,,,0.722989861833333,0.722989861833333,,,26,,,,4.92852135032847,,,,,,-0.0899974298311425,
