SECONDS;PID;VALUE;UNITS
28626.891925;Положение дроссельной заслонки;5.09803921568627;%
28626.950925;Температура охлаждающей жидкости;23;℃
28626.987925;Обороты двигателя;980;rpm
28627.023925;Пройденный путь;0;km
28627.023925;Пройденный путь (общий);5.33987879191667;km
28627.023925;Скорость автомобиля;0;km/h
28627.023925;Средняя скорость;0;km/h
28627.023925;Ускорение;0;g
28627.060925;Power from MAF;4.968;hp
28627.060925;Использовано топлива;0.102898860489144;L
28627.060925;Использовано топлива (общий);0.941204848823874;L
28627.060925;Массовый расход воздуха;4.14;g/sec
28627.060925;Мгновенный расход топлива (л/ч);1.3888733575622;L/h
28627.060925;Моментальная мощность двигателя (от расхода топлива);5.43354743558541;hp
28627.060925;Средний расход топлива (л/100 км) (общий);17.6259590432771;L/100km
28627.060925;Стоимость топлива;4.88769587323432;₽
28627.060925;Стоимость топлива (общий);39.82;₽
28627.096925;Fuel economizer (based on fuel system status and throttle position);1;
28627.096925;Положение дроссельной заслонки;5.09803921568627;%
28627.166925;Температура охлаждающей жидкости;23;℃
28627.203925;Обороты двигателя;980;rpm
28627.239925;Пройденный путь;0;km
28627.239925;Пройденный путь (общий);5.33987879191667;km
28627.239925;Скорость автомобиля;0;km/h
28627.239925;Средняя скорость;0;km/h
28627.239925;Ускорение;0;g
28627.275925;Power from MAF;4.932;hp
28627.275925;Использовано топлива;0.102980922263536;L
28627.275925;Использовано топлива (общий);0.941286910598266;L
28627.275925;Массовый расход воздуха;4.11;g/sec
28627.275925;Мгновенный расход топлива (л/ч);1.37880905786972;L/h
28627.275925;Моментальная мощность двигателя (от расхода топлива);5.39417390344349;hp
28627.275925;Средний расход топлива (л/100 км) (общий);17.6274958155072;L/100km
28627.275925;Стоимость топлива;4.89159380751794;₽
28627.275925;Стоимость топлива (общий);39.82;₽
28627.300925;Fuel economizer (based on fuel system status and throttle position);1;
28627.300925;Положение дроссельной заслонки;5.49019607843137;%
28627.370925;Температура охлаждающей жидкости;24;℃
28627.404925;Обороты двигателя;970;rpm
28627.440925;Пройденный путь;0;km
28627.440925;Пройденный путь (общий);5.33987879191667;km
28627.440925;Скорость автомобиля;0;km/h
28627.440925;Средняя скорость;0;km/h
28627.440925;Ускорение;0;g
28627.475925;Power from MAF;4.932;hp
28627.475925;Использовано топлива;0.103057679299879;L
28627.475925;Использовано топлива (общий);0.94136366763461;L
28627.475925;Массовый расход воздуха;4.11;g/sec
28627.475925;Мгновенный расход топлива (л/ч);1.37880905786972;L/h
28627.475925;Моментальная мощность двигателя (от расхода топлива);5.39417390344349;hp
28627.475925;Средний расход топлива (л/100 км) (общий);17.6289332458185;L/100km
28627.475925;Стоимость топлива;4.89523976674424;₽
28627.475925;Стоимость топлива (общий);39.82;₽
28627.510925;Fuel economizer (based on fuel system status and throttle position);1;
28627.510925;Положение дроссельной заслонки;5.49019607843137;%
28627.580925;Температура охлаждающей жидкости;24;℃
28627.615925;Обороты двигателя;970;rpm
28627.641925;Пройденный путь;0;km
28627.641925;Пройденный путь (общий);5.33987879191667;km
28627.641925;Скорость автомобиля;0;km/h
28627.641925;Средняя скорость;0;km/h
28627.641925;Ускорение;0;g
28627.666925;Power from MAF;4.932;hp
28627.666925;Использовано топлива;0.103130634078744;L
28627.666925;Использовано топлива (общий);0.941436622413475;L
28627.666925;Массовый расход воздуха;4.11;g/sec
28627.666925;Мгновенный расход топлива (л/ч);1.37880905786972;L/h
28627.666925;Моментальная мощность двигателя (от расхода топлива);5.39417390344349;hp
28627.666925;Средний расход топлива (л/100 км) (общий);17.6302994711901;L/100km
28627.666925;Стоимость топлива;4.89870511874033;₽
28627.666925;Стоимость топлива (общий);39.82;₽
